customer_id,clean_title,star_rating
3866935,Command & Conquer: Red Alert 3,1
50904666,Pac-Man Championship Edition DX+,5
36815616,Fable: The Lost Chapters,5
25037147,Total Annihilation,5
12418094,Heavy Rain - Chronicles Chapter 1 - Taxidermist,4
12459958,Grand Theft Auto: Episodes from Liberty City,3
14146698,The Sims Medieval [Mac Download],4
11061513,Blacklight Tango Down,1
42723000,PAYDAY 2,5
6330229,3 PLEX: EVE Online,1
40790986,Rome: Total War - Gold Edition,5
43385611,Call of Duty: Ghosts,1
5159250,Fishdom 3,5
40399439,Planetside 2,5
25037147,Victoria II,4
12574947,SimCity - Limited Edition,1
36894791,Far Cry 3,1
36342740,The Lake House: Children of Silence,2
15233403,Call of Duty: Ghosts,2
5159250,Gardenscapes: Mansion Makeover,5
51719151,Mass Effect - Xbox 360 (Limited),1
6492113,Mass Effect 3,5
2027166,Battlefield 4,5
14711641,Mr Claus Kitchen - Hidden Object Game,2
6530923,Call of Duty: Modern Warfare 2,5
17042407,Final Fantasy XIV: A Realm Reborn,4
46267040,Dirt 2,5
23418709,SimCity: Cities of Tomorrow,1
19037225,Stronghold Kingdoms,4
33680963,Leisure Suit Larry: Reloaded,4
42351427,Max Payne 3: The Complete Edition,5
39286414,LEGO: Marvel,5
9688008,Dishonored: Game of the Year Edition,5
19966375,Final Fantasy XIV: A Realm Reborn,1
36616134,Battlefield 2 Complete Collection,4
50904666,Rogue Legacy,4
43615612,Sims 3 Showtime ,3
24689349,Dishonored: Game of the Year Edition,5
45751976,Battlefield 3,4
6039371,Final Fantasy XIV: A Realm Reborn,4
21440995,Star Wars The Old Republic,5
6812037,Need for Speed Rivals,5
51724246,Battlefield 4,1
50377276,Warbirds Red Baron 2012,1
38815567,Victoria II,1
4380563,Battlefield 4,4
10767533,The Sims Medieval [Mac Download],1
26788111,The Walking Dead: 400 Days,5
50904666,The Typing of the Dead: Overkill,5
12060292,Papo & Yo,4
14014283,PAYDAY The Heist,5
29338417,CIV V GOLD + Brave New World,5
28947971,Cubis Gold 2,5
11034962,Grand Theft Auto V,5
40398305,Guild Wars 2,4
43615612,The Sims 3 Supernatural,5
35981839,Heavy Fire: Afghanistan,1
21128761,Doom 3 BFG Edition,5
2309651,Battlefield 4,5
10497133,Battlefield 4,2
8950568,Battlefield 3,5
12452808,Battlefield 4,1
20002375,Grand Theft Auto - San Andreas,5
2039337,911: First Responders,5
15505156,Tomb Raider,5
45780936,Tri-Peaks Solitaire To Go,4
47348812,Condemned Criminal Origins,5
2142465,Battlefield 4,3
34426657,Battlefield 3 - Limited Edition - Preload Available,3
41961123,Cradle of Persia,1
31955144,Fishdom 3,5
38815567,Call Of Juarez: The Gunslinger,4
33432555,State of Decay,3
8063861,Max Payne 3,1
16912926,Stronghold 3,1
36488531,Command and Conquer The Ultimate Collection,1
25805864,LEGO: Marvel,5
12061423,Hotline Miami,5
7307485,F18 Carrier Landing,5
19909301,Guild Wars 2 Heroic Edition,2
38815567,Enclave: Shadows of Twilight,3
37596132,Battlefield 4,1
13396826,State of Decay,4
21896185,Batman Arkham Origins,2
9253549,RuneScape,5
6812037,SimCity: Cities of Tomorrow,5
27546,The Otherside: Realm of Eons,3
40902211,Sid Meier's Civilization V: Gold Edition,1
35981839,007 Legends,1
42489566,The Elder Scrolls IV: Oblivion,5
17652320,Avernum: Escape From the Pit,5
32407518,Guild Wars 2 Heroic Edition,5
43615612,The Sims 3 Seasons,5
13140024,The Sims 3: Pets,5
6363494,The Sims 3 Into The Future,1
37914180,Battlefield 4,2
52876094,Battlefield 4,2
35727620,Auto Club Revolution,1
43659560,PixelJunk Bundle,5
15870110,Battlefield 4,5
35670128,Final Fantasy XIV: A Realm Reborn,5
48139808,Football Manager 2014,5
43615612,The Sims 3: Town Life Stuff,5
18032163,Tropico 4: Vigilante,2
28645430,SimCity - Limited Edition,1
10112895,Civilization IV: Beyond the Sword,1
46388014,Star Wars The Old Republic,5
47501113,SimCity: Cities of Tomorrow,1
39056666,Vegas Fantasy Jackpot,4
39056666,Platinum Slots Collection,5
4509650,Grand Theft Auto V,1
25345120,PAYDAY 2,5
38010880,Battlefield 4,2
7000560,Grand Ages Rome,5
48992482,Dead Pixel,4
25507776,Metal Dead,5
21912918,Indigo Prophecy,4
11920637,Prison Tycoon 4 SuperMax,1
29932092,Assassin's Creed 4,5
47501113,SimCity - Limited Edition,1
42171145,Battlefield 4,4
19930029,SimCity - Limited Edition,4
7309782,Dishonored,5
37386143,Fable Bundle,5
11860037,Battlefield 4,5
21870964,Airport Mania 2: Wild Trips - Premium Edition,5
42934776,Defiance,3
50979463,NBA 2K14,5
16084531,The Treasures of Mystery Island: The Ghost Ship,5
37322112,8BitMMO,5
36166649,Royal Envoy,1
45388945,Dust: An Elysian Tail,5
6737861,Star Wars The Old Republic,5
46741261,XCOM: Enemy Within,5
51507708,Pac-Man and the Ghostly Adventures,5
11837985,911: First Responders,3
25345120,Call of Duty: Ghosts,1
20866409,The Sims 3 Seasons,5
22276963,Batman Arkham Origins,1
14152253,Rollercoaster Tycoon 3: Platinum,5
33137337,Battlefield 4,4
40302785,Borderlands Bundleganza,4
33156005,Ricochet Infinity,4
44887807,Max Payne 2 - The Fall of Payne,5
52616831,Call of Duty: Ghosts,4
35319444,Battlefield 4,3
48079810,CIV V GOLD + Brave New World,4
16457113,Final Fantasy XIV: A Realm Reborn,3
46616561,Tomb Raider,5
39056666,Reel Deal Slots American Adventure,2
7753093,Borderlands 2,5
21280380,All-in-One Mahjong,5
13599007,Gran Turismo 6,3
39056666,Reel Deal Slots Mystic Forest,5
34570497,SimCity - Limited Edition,2
8618036,Nancy Drew:  Alibi in Ashes,2
10620733,Assassin's Creed 4,4
47501113,SimCity German City Set,1
18032163,XCOM: Enemy Within,4
15248210,SKIP-BO - Castaway Caper (TM),5
17042481,Ultimate Mahjongg 20,5
6413715,Guild Wars 2 Heroic Edition,5
48992482,Prison Tycoon 4 SuperMax,3
37386143,Pac-Man and the Ghostly Adventures,5
45382026,Battlefield 4,1
37526575,Final Fantasy XIV: A Realm Reborn,4
35319444,Battlefield 4,4
44974019,The Elder Scrolls V: Skyrim Legendary Edition,1
47760188,Max Payne 3 + LA NOIRE,5
22722579,Battlefield 4,5
15017657,The Sims 3 Late Night,1
21444971,Naruto Storm 3: Full Burst,4
28564563,Scribblenauts Unlimited,5
15257168,Battlefield 4,5
9983193,NBA 2K14,5
16696835,Battlefield 4,5
13366360,Dream Chronicles: The Book of Water - Standard Edition,1
39056666,IGT Slots Cleopatra II AMR,4
47501113,SimCity: Cities of Tomorrow,1
47251476,Ghostbusters: The Video Game,5
7753093,Battlefield 3,5
30886131,Twisted Metal (PS One Classic)/ PS Vita,1
42183522,Battlefield 4,1
22453128,SimCity - Limited Edition,3
26323671,Max Payne 3: The Complete Edition,2
12971747,Battlefield 4,4
47501113,SimCity - Limited Edition,1
42934776,PAYDAY 2,5
31679380,Mass Effect - Xbox 360 (Limited),5
43550362,Battlefield 4,1
47907921,Kingdoms of Amalur: Reckoning (Pre-load Available),5
14922172,100% Hidden Objects,5
4532293,Might and Magic Heroes VI Gold Edition,4
39056666,Slot Quest - Adventure 3 World Tour,3
47501113,SimCity British City Set,1
44570596,Dead Island Game of the Year Edition,4
18393778,Doom 3 BFG Edition,1
18032163,Tropico 4: Voodoo,3
35319444,Borderlands Bundleganza,5
47501113,SimCity French City Set,1
12126527,Aveyond: The Lost Orb,2
7030875,The Typing of the Dead: Overkill,5
24395254,Battlefield 4,1
50563692,Call of Duty 4: Modern Warfare,2
49508641,The Elder Scrolls IV: Oblivion,5
12332905,Age of Empires III Complete Collection,4
9801905,The Settlers: Rise of an Empire Gold Edition,1
47501113,SimCity: Cities of Tomorrow,1
16435505,Defiance,5
39688292,The Walking Dead: 400 Days,5
49483142,Star Wars The Old Republic,4
30349519,Far Cry 2,1
39914416,Assassin's Creed 4,4
23120239,Assassin's Creed 4,2
43127101,Football Manager 2014,4
4812816,BIT.TRIP RUNNER,5
13712586,Battlefield 4,4
28608563,Darkout,5
7820299,LEGO: Marvel,1
17293366,Battlefield 4,2
47936990,Tom Clancy's Splinter Cell Blacklist,1
16324686,Dungeon Defenders,5
50001404,Age of Empires III Complete Collection,2
21489502,Tri-Peaks Solitaire To Go,5
13680344,Need for Speed: Hot Pursuit,1
27337167,Tomb Raider,5
8864208,Call of Duty: Ghosts,3
31672308,Command and Conquer The Ultimate Collection,4
44937672,The Sims 3 Into The Future,5
15453991,PAYDAY 2,5
7167551,Battlefield 4,5
37142416,Battlefield 4,5
31855807,NBA 2K14,5
49617135,Far Cry 3 Blood Dragon,5
49039002,LEGO Harry Potter: Years 5-7,5
2092055,FIFA 14,4
43502685,The Sims 3: Island Paradise,2
22331263,Prison Tycoon 4 SuperMax,2
34089895,Saints Row 4,5
10226808,Battlefield 4,1
16435505,The Secret World,5
15362387,Batman Arkham Origins,5
44399785,Two Worlds Epic Edition,1
8941339,FIFA 14,4
34283828,Outlast,1
13415144,The Walking Dead,5
37653314,Gain Ground,5
48664336,Call of Duty: Ghosts,5
10218295,Rollercoaster Tycoon 3: Platinum,5
18281531,Slender: The Arrival,5
19258644,Sly Cooper: Thieves in Time,5
46498133,Dr. Mario Online Rx,5
23770036,Super Meat Boy,5
10503477,Dragon Age: Origins Awakening,5
14355092,Battlefield 4,2
39252109,The Last of Us,5
40311904,House of 1000 Doors 2,5
18648214,FIFA 14,4
41623873,Assassin's Creed III,4
44310804,30 Days of Game Time with Exclusive Ship: EVE Online,4
31262426,World of Tanks,4
43140128,PAYDAY 2,4
46404900,Far Cry 3 Blood Dragon,5
17431499,TAKEDOWN: Red Sabre,1
41467366,Raiden Legacy (Mac),4
21898754,Battlefield 3,4
13765023,Hoyle Bridge,5
42604936,Word Slinger,4
43565117,Final Fantasy XIV: A Realm Reborn,1
13415144,The Walking Dead: 400 Days,5
8027200,Grand Theft Auto - San Andreas,5
17569816,Super Meat Boy,4
13032955,Batman Arkham Origins,1
9456792,Combat Wings,1
12348799,Tomb Raider,5
40766098,Grand Theft Auto - San Andreas,3
47857759,Borderlands 2,5
9722844,The Sims 3,1
46607979,Transformers: Fall of Cybertron,5
17302801,Far Cry 3,5
13631184,Borderlands 2 - Headhunter 1: Bloody Harvest,3
15619647,Rome: Total War - Gold Edition,4
3195949,Ricochet Infinity,5
42602227,Hoyle Bundle,1
20225482,Sims 3: Supernatural,3
43453785,Max Payne 3,5
14643155,Kenshi,3
39944351,Battlefield 4,4
15491136,Slingo Quest Amazon,3
44566915,Virtual Villagers,1
14643155,Kenshi,3
20280909,Might & Magic Heroes VI: Complete Edition,2
34296795,The 7th Guest,4
47969117,The Fifth Gate,1
45916745,Nights in Dreams,5
28005079,Hotline Miami,4
16142765,La Tale,5
44119696,World of Goo,5
10129550,Crysis 3,4
16142765,Rumble Fighter,5
6847988,Super Meat Boy,4
16140902,Just Cause 2,1
44314959,Plants Vs. Zombies,3
21656876,Battlefield 4,3
47412093,Call of Duty War Chest,5
45830078,Battlefield 4,1
23132259,Grand Theft Auto IV - PC Download (Standard Edition),5
2051804,Battlefield 4,4
10129550,Tomb Raider,5
44025006,CIV V GOLD + Brave New World,3
37149593,The Sims 3 Plus Supernatural,2
45629022,Battlefield 4,4
24961894,PAYDAY 2,5
7955899,La Tale,1
21603602,Max Payne,5
34347683,Virtua Tennis 4,5
37333793,Battlefield 4,4
20326494,Far Cry 3 Blood Dragon,5
13674393,Sid Meier's Railroads!,2
45007082,SimCity - Limited Edition,4
41066707,WW2 Pacific Heroes,3
2064858,Borderlands,5
4937199,Call of Duty War Chest,4
13656760,Rocksmith,4
27563487,Bus Driver,1
10994381,Mortal Kombat Komplete Edition,5
12767197,Batman Arkham Origins,4
4619527,Call of Duty: Black Ops II,1
28622998,Wargame: Airland Battle,5
34502609,SimCity - Limited Edition,1
23978984,Assassin's Creed IV Black Flag,5
16142765,APB Reloaded,5
16142765,Second Life,4
26211473,Dead Island Game of the Year Edition,3
7935226,Command and Conquer The Ultimate Collection,1
14279279,Monarch: The Butterfly King,4
15925428,Cake Mania: Main Street,5
49557479,The Tomorrow War,5
48858875,Max Payne 3: The Complete Edition,5
14388808,Battlefield 4,1
2064789,PAYDAY 2,4
30868008,Civilization V Gold + Civ V: Brave New World,5
44015858,Mr Claus Kitchen - Hidden Object Game,5
39909174,The Sims Medieval,1
21246941,Deponia Twister Parent,4
12488297,The Sims 3: University Life,5
20783264,Super TextTwist,5
30214676,Max Payne 3,1
41460311,Gem Slider Deluxe,5
26602824,CIV V GOLD + Brave New World,5
14254338,Tradewinds Legends,5
48129716,Final Fantasy XIV: A Realm Reborn,3
15575085,Sid Meier's Civilization V,5
4793622,Call of Duty: Ghosts,4
28051884,Nora Roberts Vision in White,4
21510203,Teenage Mutant Ninja Turtles: Out of the Shadows,5
15818338,Children of the Nile,5
27555903,Battlefield 4,1
44755308,Defiance,5
27290246,Rocksmith 2014,3
31437603,Final Fantasy XIV: A Realm Reborn,5
13030423,The Sims Medieval,3
13362554,Madden NFL 08,4
16175417,Star Trek,5
31178126,Bastion,4
44138046,American Pickers,4
22059767,Dead Island Game of the Year Edition,2
39992976,Battlefield 4,5
2130667,The Sims Medieval: Pirates and Nobles Expansion,5
8335042,Tom Clancy's Splinter Cell Blacklist,4
13479835,Nightmares From The Deep,5
8335042,Battlefield 4,3
10775974,Far Cry 3 + Far Cry 3 Blood Dragon Bundle,1
43857805,Battlefield 4,5
15186881,Sid Meier's Civilization III: Complete,1
48858875,Battlefield 4,5
10721838,Lucius,3
18454862,Command & Conquer: Red Alert 3,5
41570207,Xbox LIVE 1200 Microsoft Points for Call of Duty: Black Ops II Vengeance,5
36317774,Rise of Flight Iron Cross Edition,5
14724151,DuckTales: Remastered,5
29055494,Hidden Object Movie Studios - I'll Believe You - SPECIAL EDITION,5
44990503,Wargame: Airland Battle,5
21460936,Grand Theft Auto - San Andreas,2
36620207,Battlefield 4,1
22818596,Lord of the Rings: War in the North,1
21898232,Batman Arkham Origins,1
29933446,Starvoid,1
27766221,The Clockwork Man - The Hidden World,4
10996373,Jewel Quest Mysteries 2: Trail of the Midnight Heart,3
52210345,Killzone: Mercenary,5
49241644,Borderlands 2,5
13960283,Battlefield 4,2
36620207,Battlefield 4,1
30217868,CIV V GOLD + Brave New World,1
49867030,Planet Horse,1
13479835,Golden Trails 2: The Lost Legacy Standard Edition,3
13698671,Heart's Medicine - Season One,5
20953684,The Sims 3 Seasons,5
22474036,Assassin's Creed IV Black Flag,4
45986975,Dark Souls: Prepare To Die Edition,4
16946110,Baldur's Gate Enhanced Edition,4
24749437,XCOM: Enemy Within,5
51520185,Risen 2 Bundle,4
20953684,The Sims 3 Supernatural,5
9254945,SimCity - Limited Edition,1
26972815,Mark of the Ninja,5
17824358,Might & Magic VI: The Mandate of Heaven,5
37327258,Farming Simulator 2013 Titanium Edition,5
14536587,Assassin's Creed 4,5
15776682,Battlefield 4,5
7840805,Age of Empires III Complete Collection,1
31741384,SimCity - Limited Edition,3
51045489,Unity of Command (Mac),2
11688851,Battlefield 3,5
15575085,Sid Meier's Civilization V: Gods and Kings - PC,3
28377949,Civilization V Gold + Civ V: Brave New World,5
25540160,Battlefield 4,5
22059767,Dragon Age Origins: Ultimate Edition,4
28456629,Australia Zoo Quest,1
14098772,Agatha Christie: Dead Man's Folly,3
40722867,Battlefield 4,1
20798566,Tales of Monkey Island Bundle,5
17725841,Call of Duty: Ghosts,1
2423637,Borderlands 2,3
47624954,The 7th Guest,5
43010116,BioShock Infinite,4
50522406,Virtua Tennis 4,4
12527102,Big Kahuna Reef,5
52441976,Batman Arkham Origins,5
31940738,Guacamelee!,4
48407658,Grand Theft Auto 3,1
11500383,The Walking Dead: 400 Days,2
13105625,The Sims 3: Island Paradise,5
10308425,Command and Conquer The Ultimate Collection,4
6914979,The Sims 3 Late Night,5
6985698,Faster Than Light,3
33868919,Command & Conquer The Ultimate Collection,3
5196792,The Sims 3: Pets,1
32416431,Ancient Mosaic,5
11025013,Brothers: A Tale of Two Sons,2
6985698,Aliens: Colonial Marines,3
10038325,FIFA 14,5
21449229,Battlefield 4,5
2076929,Rollercoaster Tycoon 3: Platinum,3
6985698,XCOM: Enemy Unknown - Slingshot,1
2011892,Borderlands,5
25076638,The Last of Us,5
30764941,Far Cry 3,3
39039846,SimCity - Limited Edition,3
11775302,Age of Empires III Complete Collection,1
34422169,Battlefield 4,1
32921420,SimCity: Cities of Tomorrow,5
38647167,The Walking Dead: 400 Days,5
45065108,Panzer Elite Special Edition,1
10824578,Grand Theft Auto IV Complete and Max Payne 3 Complete bundle,5
2011892,Max Payne,5
26104385,Battlefield 4,1
34570518,SimCity - Limited Edition,5
21711949,Diner Dash 2,2
7183064,Battlefield 4,5
13451788,Dead Island Game of the Year Edition,3
34511881,Wargame: European Escalation,4
48273141,Borderlands Bundleganza,5
52518235,Metro Last Light,3
37839521,Super Motherload,5
14585519,Final Fantasy XIV: A Realm Reborn,5
31940738,Shatter,4
2032377,Sound Shapes,5
19390954,Ricochet Lost Worlds,2
45825360,Baldur's Gate Enhanced Edition,2
44444368,Metro 2033,3
45221772,Tropico Reloaded,4
44444368,Have Faith Bundle,5
5893354,Mahjohng,1
50904666,Injustice: Gods Among Us,4
48454314,The MAW,5
44444368,Call of Duty: Ghosts,5
14268794,NCAA Football 14,5
35435132,Sound Shapes,5
2679122,Desert to Sea Bundle,5
43073619,Battlefield 3,1
32921420,SimCity - Limited Edition,5
11256669,Sam and Max: Beyond Time and Space,5
43208250,Batman Arkham Origins,5
11934085,Tomb Raider,4
20925042,APB Reloaded,3
50904666,Ticket To Ride,5
15163192,Call of Duty: Ghosts,2
41665688,Mirror's Edge,5
24383738,Final Fantasy XIV: A Realm Reborn,2
21563701,The Walking Dead,1
36665283,Battlefield: Bad Company 2 Vietnam - Expansion,1
14430547,Shin Megami Tensei Imagine,5
20292416,Battlefield 4,1
33616802,RuneScape,5
36848665,Football Manager 2012,5
4899066,Battlefield 4,1
2238142,NBA 2K14,4
10547623,Borderlands 2,4
50770544,Drip Drip,5
47535338,Battlefield 4,1
17194980,Poker Night at the Inventory,5
46544620,Santa In The Valley Of Gifts (S.I.V.G: Christmas Gifts Special - Merry Christmas),4
23390653,The Elder Scrolls IV: Oblivion,1
5605435,Battlefield 4,3
36622912,Super Street Fighter IV Arcade Edition,5
17194980,Port Royale 2,1
2810204,Battlefield 3,5
50566674,Rocksmith 2014,1
46151340,NBA 2K14,2
9996483,Wildlife Park Tycoon,1
10822626,Spore Ultimate Digital Collection,5
29382332,Assassins Creed II,5
46943463,Dark Souls: Prepare To Die Edition,5
9966430,Battlefield 4,1
46629050,Far Cry 3,5
50770544,Youda Fisherman,5
13974918,Battlefield 4,4
14263674,Outlast,5
24056557,Twisted Metal (PS One Classic)/ PS Vita,1
38206182,The Sims 3,1
40738449,Dragon Age 2,3
2096515,FIFA 14,5
26657722,GTA TRILOGY + GTA IV,5
20145550,Battlefield 3,5
18515371,Royal Envoy,5
45679404,The Sims 3,5
32899178,Rocksmith,2
5159250,Slingo Supreme 2,5
8131702,Battlefield 4,3
27487690,Assassin's Creed 4,4
20407611,House of 1000 Doors 2,5
42853950,Castlevania: Lords of Shadow - Ultimate Edition,5
39456668,CIV V GOLD + Brave New World,5
28225116,Super TextTwist,5
12882403,Tomb Raider,3
36848665,The Walking Dead: 400 Days,5
33616802,Big Kahuna Reef,5
11352215,Build-a-lot 2: Town of the Year,3
15481113,Battlefield 3,4
36848665,Stronghold Kingdoms,5
6237342,Batman: Arkham Asylum Game of the Year Edition,4
10899892,Jigsaw Aero Puzzle 2.0,3
21591162,Far Cry 3,5
42086073,BioShock Infinite,5
41364148,Max Payne 3 and Grand Theft Auto IV Bundle,4
14904255,Battlefield 4,5
30454715,Jo's Dream: Organic Coffee,5
41818557,Assassin's Creed III,5
4692442,Rocksmith 2014,2
52201342,Gardenscapes,5
30826364,Battlefield 4,1
52201342,Nora Roberts Vision in White,5
10043246,WW2 Pacific Heroes,5
10296912,Star Wars The Old Republic,5
7408359,Prince of Persia,5
10560271,Brothers: A Tale of Two Sons,5
27711685,Battlefield 4,1
5605435,LEGO: Marvel,3
5605435,Flat Out 2,5
5605435,Tomb Raider,5
41364148,Grand Theft Auto IV,4
40236755,Gardenscapes 2,5
14649843,Guns of Icarus Online,4
41520109,Final Fantasy VII,5
9555649,Divekick,5
5599063,Final Fantasy XIV: A Realm Reborn,3
9555649,God Mode,5
10815567,Battlefield 4,4
47063835,Big Kahuna Reef 3  ,4
38696903,Tiger Woods PGA TOUR 14,3
20328235,Batman Arkham Origins,3
34838028,Dungeon Defenders,5
15056736,Sid Meier's Civilization V: Brave New World,5
25858413,Combat Wings,4
30454715,Gardenscapes: Mansion Makeover,5
35598460,Modern Warfare Bundle,2
37296653,Killzone Shadow Fall,5
14242057,Battlefield 4,1
17128995,Living Legends: Ice Rose,3
24232780,Rollercoaster Tycoon 3: Platinum,1
31767410,F.E.A.R. 3,5
14678428,Ceville,5
20419545,Need for Speed Rivals,5
22388871,Rescue 2013 - Everyday Heroes,2
20396174,Battlefield 4,1
22854778,Batman Arkham Origins,5
2226420,Fiesta Online,5
12713577,Mortal Kombat Komplete Edition,1
13811115,Cities XL 2012,3
24723849,Aliens: Colonial Marines,5
46518038,The Sims 3,4
26296909,Call of Duty: Black Ops II,1
34875909,Plants Vs. Zombies,4
31887704,Call of Duty: Ghosts,5
51617325,Battlefield 4,4
13536115,18 Wheels of Steel: Extreme Trucker 2,5
35492966,Sid Meier's Civilization V: Gold Edition,3
44449151,Final Fantasy VII,5
22318460,Sniper: Ghost Warrior,1
11179216,Battlefield 4,5
20798017,SimCity - Limited Edition,3
40920102,OUYA Digital Token,4
31767410,Far Cry 3,5
6766765,Battlefield 4,5
10912857,Need for Speed Most Wanted,1
38408500,Rocksmith 2014,1
52819670,Assassin's Creed IV Black Flag,1
25356084,FIFA Manager 14,1
44015858,Christmas Mania - Hidden Objects Game,5
14272427,Call of Duty: Ghosts,4
24120554,Call of Duty: Ghosts,3
41600427,Tomb Raider,4
21352805,Mahjongg: Ancient Mayas,5
7669379,Borderlands 2,4
38831776,Grand Theft Auto IV - PC Download (Standard Edition),1
7669379,Far Cry 3,5
20740272,Ticket To Ride,5
44320225,Dark Souls: Prepare To Die Edition,1
31984883,Pro Pinball - BRUSA,1
2097203,Final Fantasy VII,4
21232152,Hoyle Illusions,2
10015452,Battlefield 4,5
42869104,Final Fantasy XIV: A Realm Reborn,4
25163402,Grand Theft Auto - San Andreas,1
14550898,Far Cry 3,5
22281702,Might & Magic Heroes VI: Shades of Darkness,4
21417907,The Sims 3: Island Paradise,5
21276453,Saint Seiya: Brave Soldiers,5
24853530,Command & Conquer The Ultimate Collection,1
36025637,Battlefield 4,1
33815752,CivCity: Rome,5
13536115,Road Construction Simulator 2011,2
17064796,Final Fantasy XIV: A Realm Reborn,5
36008811,Faster Than Light,2
17128995,Dream Chronicles,5
3195244,Sims 3: Supernatural,5
13537464,FIFA Soccer 13,5
21276453,Grand Theft Auto: Vice City,1
24020736,Bejeweled 3,1
11422803,Mass Effect 3,4
30767534,Command and Conquer The Ultimate Collection,2
50480976,RuneScape,5
49228528,The Walking Dead: 400 Days,3
23970855,Assassin's Creed: Brotherhood,1
48570316,PAYDAY 2,4
43339934,Assassin's Creed 4,4
2145114,Stronghold 3,3
7669379,PAYDAY The Heist,5
35659189,Call of Duty: Ghosts,4
21008825,SimCity - Limited Edition,1
14161780,Need for Speed Rivals,1
15132551,Twisted Metal (PS One Classic)/ PS Vita,1
2097203,Far Cry 3,4
37520988,Nancy Drew: The Phantom of Venice,5
8901939,Euro Truck Simulator 2,5
26003584,Battlefield 4,1
22179569,Battlefield 4,4
43468711,Battlefield 4,4
10774855,Assassin's Creed 4,4
19371429,Last Knight,1
24279217,Battlefield 4,4
51720521,Rhem Trilogy,4
3195244,The Sims 3 Late Night,4
49816721,Final Fantasy XIV: A Realm Reborn,1
39663897,Dead Space 2,5
27830660,Tomb Raider,5
52753467,BioShock Infinite: Burial at Sea Episode 1,4
51475341,The Sims Medieval [Mac Download],1
45049831,Batman Arkham Origins,1
35837452,BioShock Infinite,5
47239567,The Walking Dead: 400 Days,4
25549651,Might & Magic Heroes VI: Complete Edition,4
11464644,Battlefield 4,1
39593073,Bowling 300,1
7669379,BioShock Infinite,5
7153231,NCOIN,1
23929351,Gardenscapes 2,4
15852919,Painkiller: Resurrection,1
30353413,The Sims 3 Outdoor Living Stuff - Expansion,5
19456537,Battlestations Midway,2
15775613,Final Fantasy XIV: A Realm Reborn,5
30046189,Sid Meier's Civilization V,2
10065294,The Sims 3 Plus Supernatural,1
12091913,Rocksmith,5
11428366,Diner Dash: Flo On The Go,1
37844015,SimCity: Cities of Tomorrow,2
35990346,Dragon Age 2,3
50897634,Super Granny 5,3
52201342,Dream Inn: Driftwood,3
2692362,Battlefield 4,3
20293282,The Sims 3: Pets,3
11094874,Killzone: Mercenary,5
32847167,NecroVision,3
25697328,DeusEx Human Revolution Director's Cut,1
30353413,The Sims 3: Fast Lane Stuff - Expansion,5
27426946,Battlefield 4,1
24700210,Assassin's Creed 4,5
10773421,Neverwinter Nights 2,1
17861875,Hunting Unlimited 2011,1
10489773,The Sims 3: University Life,1
45660877,Call of Duty: Ghosts,1
17163339,"PS4 3-Game Indie Bundle: Flower, Trine 2 and Super Motherload",5
50385620,MotoGP 13,2
34620203,Cradle of Persia,5
3500374,The XCOM Collection,4
40383170,Trine,5
23790212,Dragon Age 2,3
35765073,Battlefield 4,1
13222897,Painkiller Recurring Evil,2
43106374,Need for Speed Most Wanted,3
8290075,Tomb Raider,5
18386712,Assassin's Creed 4,3
50280736,Star Defender 2,5
44687603,Total War Grand Master Collection,5
12381024,Age of Empires III Complete Collection,5
15453715,Need for Speed Rivals,1
22055092,Civilization V Gold,5
47777357,The Sims 3: Pets,2
15422824,Mortimer Beckett and the Lost King,5
10886612,Ace Combat: Assault Horizon,1
2431936,ArmA2: Combined Operations,3
51573999,Sid Meiers Civilization IV: The Complete Edition,4
10271800,Battlefield 4,1
30353413,The Sims 3: Town Life Stuff,5
32237678,Unity of Command,5
33303053,SimCity - Limited Edition,3
13359905,Alien Rage - Unlimited,4
20202677,SimCity - Limited Edition,1
23652795,Call of Duty: Ghosts,1
25738876,Assassin's Creed 4,5
41572501,SimCity - Limited Edition,4
46200147,Star Trek,5
12874853,Call of Duty: Ghosts,2
10554162,Super Street Fighter IV Arcade Edition,1
41321227,Double Play: Family Feud and Family Feud II,4
32151730,Assassin's Creed 4,5
52504138,Need for Speed Most Wanted,2
21168775,Mad Caps,5
19508797,Battlefield 4,5
2186666,Grand Theft Auto V,5
14609205,Dragon Age Origins: Ultimate Edition,3
4664541,Hoyle Classic Board Game Collection 1,1
48779986,Call of Duty: Ghosts,1
48321851,Aquascapes,1
23138968,Fishdom,3
12854478,The Sims 3 Supernatural,5
5596888,Max Payne 3: The Complete Edition,5
13327897,Sleeping Dogs,5
40409408,Max Payne 3: The Complete Edition,5
41985749,Battlefield 3,3
30680101,The Secret World,5
45298305,SimCity: Cities of Tomorrow,1
49759322,Dark Souls: Prepare To Die Edition,1
22049442,Auto Club Revolution,2
14946326,Tales From The Dragon Mountain: The Strix,3
9326941,Final Fantasy VII,3
18970112,Super Street Fighter IV Arcade Edition,3
14836807,Leisure Suit Larry: Reloaded,1
23308377,Rocksmith 2014,5
29153716,DuckTales: Remastered,1
42578872,SimCity - Limited Edition,1
42714815,Rollercoaster Tycoon 3: Platinum,1
20897077,Alien Shooter 2 - Reloaded,5
13707635,Far Cry 3,1
1965310,Restaurant Empire,4
19465095,Farming Simulator 2013 Official Expansion,1
23138968,100% Hidden Objects,4
